"","language","created_at","watchers_sum","forks_sum","count","all_watchers","all_forks","fork_day_ratio","watchers_day_ratio","year","month"
"3964","Ruby","2008-01-13",926,160,5,926,160,1,1,2008,1
"3965","Ruby","2010-11-20",264,105,15,31057,8229,0.012759752096245,0.00850049908233249,2010,11
"3966","Ruby","2008-06-18",4023,1712,21,827644,171521,0.0099812850904554,0.00486078555514207,2008,6
"3967","Ruby","2012-03-22",4588,3206,3670,31615,18509,0.17321303149819,0.14512098687332,2012,3
"3968","Ruby","2009-07-29",150,25,5,88367,17749,0.00140853005803144,0.00169746624871275,2009,7
"3969","Ruby","2011-06-27",437,128,43,163319,58160,0.00220082530949106,0.0026757450143584,2011,6
"3970","Ruby","2011-06-30",176520,16385,270,280820,48647,0.336814192036508,0.628587707428246,2011,6
"3971","Ruby","2010-12-25",55,25,25,8006,2556,0.00978090766823161,0.00686984761428928,2010,12
"3972","Ruby","2009-06-07",126,31,6,61700,5681,0.00545678577715191,0.00204213938411669,2009,6
"3973","Ruby","2009-04-26",5,0,5,264,62,0,0.0189393939393939,2009,4
"3974","Ruby","2011-09-04",2890,332,136,1658739,262967,0.00126251582898234,0.00174228736407596,2011,9
"3975","Ruby","2008-05-12",212,32,9,90673,9835,0.0032536858159634,0.00233807197291366,2008,5
"3976","Ruby","2012-03-02",1952,659,706,528168,40743,0.0161745575927153,0.00369579376259069,2012,3
"3977","Ruby","2011-04-09",19820,1055,63,92578,30497,0.0345935665803194,0.21408974054311,2011,4
"3978","Ruby","2011-09-17",326,179,152,1042510,126796,0.00141171645793243,0.000312706832548369,2011,9
"3979","Ruby","2009-10-20",1248,62,7,19858,1835,0.0337874659400545,0.0628462080773492,2009,10
"3980","Ruby","2009-03-25",2944,491,19,5270,832,0.590144230769231,0.558633776091082,2009,3
"3981","Ruby","2008-04-08",46,12,3,488,105,0.114285714285714,0.0942622950819672,2008,4
"3982","Ruby","2009-03-24",3956,534,14,13197,3092,0.172703751617076,0.299765098128362,2009,3
"3983","Ruby","2009-11-13",12500,1976,103,17037,2995,0.659766277128548,0.733697247167929,2009,11
"3984","Ruby","2011-03-01",8569,1966,147,15196,3734,0.526513122656668,0.563898394314293,2011,3
"3985","Ruby","2009-10-11",1586,198,13,3192,463,0.427645788336933,0.4968671679198,2009,10
"3986","Ruby","2008-08-18",3439,221,11,9490,718,0.307799442896936,0.362381454162276,2008,8
"3987","Ruby","2009-02-27",169,44,6,3025,1146,0.0383944153577661,0.0558677685950413,2009,2
"3988","Ruby","2009-10-01",211194,18967,169,269623,27657,0.685793831579709,0.783293710106334,2009,10
"3989","Ruby","2009-12-20",61391,9748,130,78428,12500,0.77984,0.78276890906309,2009,12
"3990","Ruby","2010-08-23",330,66,3,367598,69023,0.000956203004795503,0.000897719791729008,2010,8
"3991","Ruby","2011-08-06",42,35,20,8363,4002,0.0087456271864068,0.00502212124835585,2011,8
"3992","Ruby","2010-11-27",586,69,27,19885,3970,0.0173803526448363,0.0294694493336686,2010,11
"3993","Ruby","2008-09-25",349,18,2,360,20,0.9,0.969444444444444,2008,9
"3994","Ruby","2011-07-22",1292,261,73,78420,18777,0.0138999840230069,0.0164753889313951,2011,7
"3995","Ruby","2008-04-26",6170,734,15,6170,734,1,1,2008,4
"3996","Ruby","2009-11-02",2416,101,9,401190,31233,0.00323375916498575,0.00602208429920985,2009,11
"3997","Ruby","2011-02-23",199,84,35,62681,14160,0.00593220338983051,0.00317480576251177,2011,2
"3998","Ruby","2010-01-29",1794,326,60,105401,12139,0.0268555894225224,0.0170207113784499,2010,1
"3999","Ruby","2009-02-01",795,191,29,13154,3671,0.0520294197766276,0.0604378896153261,2009,2
"4000","Ruby","2009-05-01",1245,225,10,113861,24901,0.00903578169551424,0.010934384907914,2009,5
"4001","Ruby","2011-01-21",1187,445,110,365901,45915,0.00969182184471306,0.00324404688699949,2011,1
"4002","Ruby","2011-02-24",139231,28175,218,224723,63590,0.443072810190281,0.619567200509071,2011,2
"4003","Ruby","2008-05-06",41312,5726,27,41312,5726,1,1,2008,5
"4004","Ruby","2009-03-10",236,66,11,7050,1499,0.0440293529019346,0.0334751773049645,2009,3
"4005","Ruby","2009-11-30",62,29,12,110201,15965,0.00181647353585969,0.000562608324788341,2009,11
"4006","Ruby","2008-04-25",530,103,8,4409,1080,0.0953703703703704,0.120208664096167,2008,4
"4007","Ruby","2011-10-24",919,131,125,23719,7120,0.0183988764044944,0.0387453096673553,2011,10
"4008","Ruby","2012-01-06",850,243,146,54050,8599,0.0282590998953367,0.0157261794634598,2012,1
"4009","Ruby","2009-02-17",52532,10929,248,67318,13422,0.814260169870362,0.780355922635848,2009,2
"4010","Ruby","2009-06-16",24659,4219,66,43072,7608,0.554547844374343,0.572506500742942,2009,6
"4011","Ruby","2009-03-23",2563,553,24,3949,1138,0.485940246045694,0.649025069637883,2009,3
"4012","Ruby","2011-06-15",656,169,102,2024013,245997,0.000687000247970504,0.000324108590211624,2011,6
"4013","Ruby","2009-07-19",370,67,7,9546,3674,0.0182362547632009,0.0387596899224806,2009,7
"4014","Ruby","2010-06-27",1684,1278,47,71090,6173,0.207030617203953,0.023688282458855,2010,6
"4015","Ruby","2011-07-17",1083,252,49,12818,2777,0.09074540871444,0.0844905601497894,2011,7
"4016","Ruby","2008-10-14",468,83,9,639,87,0.954022988505747,0.732394366197183,2008,10
"4017","Ruby","2011-11-30",8037,1167,216,595179,97375,0.01198459563543,0.0135035006275423,2011,11
"4018","Ruby","2009-02-26",309620,30210,167,365739,64106,0.471250740960285,0.846559978563949,2009,2
"4019","Ruby","2012-03-23",518412,145082,4210,543937,161635,0.897590249636527,0.953073609627586,2012,3
"4020","Ruby","2008-03-22",332,52,3,1609,143,0.363636363636364,0.206339341205718,2008,3
"4021","Ruby","2008-07-02",14620,3108,42,14961,3181,0.977051241747878,0.977207405922064,2008,7
"4022","Ruby","2010-03-05",15347,2531,99,48266,9600,0.263645833333333,0.31796709899308,2010,3
"4023","Ruby","2010-06-09",1872,441,50,144653,14022,0.0314505776636714,0.0129413147324978,2010,6
"4024","Ruby","2009-10-31",196,70,7,484152,66098,0.00105903355623468,0.00040483154050794,2009,10
"4025","Ruby","2010-05-11",836,58,5,22829,3558,0.016301292861158,0.0366200884839459,2010,5
"4026","Ruby","2008-10-08",873,238,6,101955,9117,0.0261050784249205,0.0085626011475651,2008,10
"4027","Ruby","2010-08-04",486,139,19,131827,10085,0.0137828458106098,0.00368664992755657,2010,8
"4028","Ruby","2011-06-13",5558,482,94,28031,6543,0.0736665138315757,0.198280475188185,2011,6
"4029","Ruby","2012-02-28",2945,1681,980,48251,20827,0.0807125366111298,0.0610350044558662,2012,2
"4030","Ruby","2010-01-30",1563,230,41,13966,2994,0.0768203072812291,0.111914649863955,2010,1
"4031","Ruby","2008-05-25",799,106,4,5886,768,0.138020833333333,0.1357458375807,2008,5
"4032","Ruby","2009-06-22",294,50,9,19531,4434,0.01127649977447,0.0150529926783063,2009,6
"4033","Ruby","2009-04-21",18431,1211,127,37172,4434,0.273116824537664,0.495830194770257,2009,4
"4034","Ruby","2011-01-09",632,68,11,357467,35620,0.00190903986524424,0.00176799536740454,2011,1
"4035","Ruby","2010-08-28",371,63,26,199069,40504,0.0015554019356113,0.00186367540902903,2010,8
"4036","Ruby","2008-02-17",45466,14364,33,45466,14364,1,1,2008,2
"4037","Ruby","2011-09-22",128179,5744,384,151278,12489,0.459924733765714,0.847307605864699,2011,9
"4038","Ruby","2012-02-20",61480,7910,972,520349,91131,0.0867981257749833,0.118151471416299,2012,2
"4039","Ruby","2008-06-01",17856,4503,51,18049,4543,0.991195245432534,0.989306886808133,2008,6
"4040","Ruby","2008-04-29",527,88,13,532,88,1,0.990601503759398,2008,4
"4041","Ruby","2008-03-23",200,43,2,288,95,0.452631578947368,0.694444444444444,2008,3
"4042","Ruby","2009-12-14",194,76,9,145959,23808,0.00319220430107527,0.00132914037503683,2009,12
"4043","Ruby","2009-03-21",366,102,3,1986369,274464,0.000371633438265128,0.000184255795373367,2009,3
"4044","Ruby","2010-01-11",77551,14560,147,398968,71509,0.203610734313163,0.194378997814361,2010,1
"4045","Ruby","2011-01-08",194,81,46,17799,2839,0.0285311729482212,0.0108994887353222,2011,1
"4046","Ruby","2009-12-29",2487,430,58,5834,1270,0.338582677165354,0.426294137812821,2009,12
"4047","Ruby","2009-09-20",3852,1412,21,44192,10729,0.131605927859074,0.0871650977552498,2009,9
"4048","Ruby","2009-01-31",969,132,26,7777,1418,0.0930888575458392,0.124598174103125,2009,1
"4049","Ruby","2010-04-13",4755,437,52,10495,1845,0.236856368563686,0.453072891853263,2010,4
"4050","Ruby","2009-02-03",5,0,1,88149,12185,0,5.67221409204869e-05,2009,2
"4051","Ruby","2008-07-20",5,5,5,1817,1135,0.00440528634361234,0.00275178866263071,2008,7
"4052","Ruby","2009-12-10",50190,8048,121,69826,12359,0.651185370984708,0.718786698364506,2009,12
"4053","Ruby","2008-03-25",34308,10038,68,34308,10038,1,1,2008,3
"4054","Ruby","2011-03-16",16494,2675,75,86575,11304,0.236641896673744,0.190516892867456,2011,3
"4055","Ruby","2010-03-29",217063,30071,125,256107,36668,0.820088360423257,0.847548095132113,2010,3
"4056","Ruby","2012-01-30",61437,27807,619,150519,49191,0.565286332865768,0.408167739620912,2012,1
"4057","Ruby","2008-08-14",33655,3330,36,35075,3542,0.940146809712027,0.959515324305061,2008,8
"4058","Ruby","2008-05-09",8722,1269,49,8749,1279,0.992181391712275,0.996913933020917,2008,5
"4059","Ruby","2012-01-26",5883,1219,930,314343,32083,0.0379951999501294,0.018715225088518,2012,1
"4060","Ruby","2010-04-19",8072,1484,62,51084,10467,0.141778924238082,0.158014251037507,2010,4
"4061","Ruby","2009-06-12",2086,619,33,5199,1037,0.596914175506268,0.401231005962685,2009,6
"4062","Ruby","2009-12-30",4756,2108,23,136628,66756,0.0315776859008928,0.0348098486401031,2009,12
"4063","Ruby","2010-01-17",1125,210,28,29878,7628,0.0275301520713162,0.0376531226989758,2010,1
"4064","Ruby","2010-01-03",5086,320,34,35205,6878,0.0465251526606572,0.144468115324528,2010,1
"4065","Ruby","2008-08-30",246,140,5,420,182,0.769230769230769,0.585714285714286,2008,8
"4066","Ruby","2010-08-19",3238,1217,42,118290,15465,0.0786938247655997,0.0273734043452532,2010,8
"4067","Ruby","2008-09-29",78,24,4,993,253,0.0948616600790514,0.0785498489425982,2008,9
"4068","Ruby","2009-12-05",131413,9754,133,145198,12244,0.796635086573015,0.905060675766884,2009,12
"4069","Ruby","2011-07-28",4861,1013,243,21875,6075,0.166748971193416,0.222217142857143,2011,7
"4070","Ruby","2010-04-14",10767,3031,96,618448,125760,0.0241014631043257,0.0174097094662769,2010,4
"4071","Ruby","2008-07-25",18427,1391,46,18427,1391,1,1,2008,7
"4072","Ruby","2012-03-28",3003,2140,2840,107089,49042,0.043636067044574,0.0280420958268356,2012,3
"4073","Ruby","2009-05-23",1,1,1,646,152,0.00657894736842105,0.00154798761609907,2009,5
"4074","Ruby","2012-01-16",196969,12606,714,245102,23952,0.526302605210421,0.803620533492179,2012,1
"4075","Ruby","2011-10-29",224,100,55,187094,17842,0.00560475283040018,0.00119725913177333,2011,10
"4076","Ruby","2011-05-03",4113,925,133,163429,116405,0.00794639405523818,0.0251668920448635,2011,5
"4077","Ruby","2010-01-27",1485,317,160,3457,597,0.530988274706868,0.429563205091119,2010,1
"4078","Ruby","2008-10-24",121292,15600,59,127207,16555,0.942313500453035,0.953500986580927,2008,10
"4079","Ruby","2009-09-27",550,97,5,21868,4135,0.0234582829504232,0.0251509054325956,2009,9
"4080","Ruby","2008-03-03",3876,1153,12,3878,1153,1,0.999484270242393,2008,3
"4081","Ruby","2009-06-02",7320,519,22,53357,12344,0.0420447180816591,0.137189122326967,2009,6
"4082","Ruby","2010-02-19",3645,913,94,89163,10271,0.0888910524778503,0.0408801857272636,2010,2
"4083","Ruby","2008-12-19",249,32,6,25005,4854,0.00659250103007829,0.00995800839832034,2008,12
"4084","Ruby","2008-09-12",383,96,7,620,202,0.475247524752475,0.617741935483871,2008,9
"4085","Ruby","2011-02-16",2413,138,42,103429,26275,0.00525214081826832,0.0233300138259096,2011,2
"4086","Ruby","2011-06-09",459,100,58,293010,74897,0.00133516696262868,0.00156649943687929,2011,6
"4087","Ruby","2011-01-29",119137,14106,164,143245,17520,0.80513698630137,0.831700931969702,2011,1
"4088","Ruby","2011-01-06",95991,9493,156,117753,13476,0.704437518551499,0.815189421925556,2011,1
"4089","Ruby","2011-07-27",4114,686,196,58315,12157,0.0564283951632804,0.0705478864786076,2011,7
"4090","Ruby","2009-04-17",2043,305,17,5118,656,0.464939024390244,0.399179366940211,2009,4
"4091","Ruby","2010-12-20",1080,405,47,23452,2869,0.141164168699895,0.0460515094661436,2010,12
"4092","Ruby","2009-04-11",24322,4338,41,46591,6439,0.673707097375369,0.522032152132386,2009,4
"4093","Ruby","2011-08-28",615,192,85,57314,13753,0.0139605904166364,0.0107303625641205,2011,8
"4094","Ruby","2011-12-05",322,169,127,133225,15577,0.0108493291391154,0.00241696378307375,2011,12
"4095","Ruby","2011-11-19",37443,7608,157,77423,12161,0.625606446838253,0.48361597974762,2011,11
"4096","Ruby","2009-11-05",222,58,7,12130,1869,0.0310326377742108,0.0183017312448475,2009,11
"4097","Ruby","2010-05-21",47341,6558,119,82653,27549,0.238048568006098,0.572768078593638,2010,5
"4098","Ruby","2010-10-06",3985,175,82,441378,108062,0.00161944069145491,0.00902854242848533,2010,10
"4099","Ruby","2010-05-23",162,41,6,37320,5272,0.00777693474962064,0.00434083601286174,2010,5
"4100","Ruby","2009-05-15",609,200,8,15333,1748,0.11441647597254,0.0397182547446684,2009,5
"4101","Ruby","2012-03-20",6184,3333,4521,50347,23182,0.143775342938487,0.122827576618269,2012,3
"4102","Ruby","2009-06-23",19,9,3,7824,767,0.0117340286831812,0.00242842535787321,2009,6
"4103","Ruby","2010-08-31",2674,443,29,23375,5824,0.0760645604395604,0.114395721925134,2010,8
"4104","Ruby","2011-07-02",1161,325,173,25420,6637,0.0489679071869821,0.0456726986624705,2011,7
"4105","Ruby","2009-04-06",1179,88,4,2415,360,0.244444444444444,0.488198757763975,2009,4
"4106","Ruby","2011-01-17",113,35,10,220722,13190,0.00265352539802881,0.000511956216417031,2011,1
"4107","Ruby","2011-12-09",5722,579,482,1162203,113398,0.00510591015714563,0.004923408389068,2011,12
"4108","Ruby","2008-02-06",3046,442,8,3046,442,1,1,2008,2
"4109","Ruby","2009-07-22",2017,123,11,8099,3919,0.0313855575401888,0.249043091739721,2009,7
"4110","Ruby","2010-11-13",78,25,15,10332,959,0.0260688216892596,0.00754936120789779,2010,11
"4111","Ruby","2009-04-20",2214,275,11,34510,5370,0.0512104283054004,0.0641553172993335,2009,4
"4112","Ruby","2008-04-01",4064,605,11,71850,14389,0.0420460073667385,0.056562282533055,2008,4
"4113","Ruby","2010-12-29",505,145,32,308272,50163,0.00289057671989315,0.00163816369958997,2010,12
"4114","Ruby","2009-11-23",454,163,39,12700,3256,0.0500614250614251,0.035748031496063,2009,11
"4115","Ruby","2009-07-28",823,132,10,75694,12886,0.0102436753065342,0.0108727243903083,2009,7
"4116","Ruby","2010-07-07",5035,1155,94,435495,128915,0.00895939184734127,0.0115615563898552,2010,7
"4117","Ruby","2011-04-11",133774,29578,193,310384,53413,0.553760320521221,0.430995154389402,2011,4
"4118","Ruby","2010-10-24",14760,1209,40,321803,78111,0.0154779736528786,0.0458665705416046,2010,10
"4119","Ruby","2008-03-29",1434,66,3,1434,66,1,1,2008,3
"4120","Ruby","2011-12-13",2417,522,277,52531,10624,0.0491340361445783,0.0460109268812701,2011,12
"4121","Ruby","2011-03-29",2519,580,114,578021,146643,0.00395518367736612,0.00435797315322454,2011,3
"4122","Ruby","2009-05-02",1252,364,16,5477,1052,0.346007604562738,0.228592295052036,2009,5
"4123","Ruby","2011-01-24",1666,431,64,172948,22728,0.0189633931714185,0.00963295325762657,2011,1
"4124","Ruby","2011-04-21",640,128,34,1032945,118728,0.00107809446802776,0.000619587683758574,2011,4
"4125","Ruby","2011-05-15",17017,2947,88,29192,6029,0.48880411345165,0.5829336804604,2011,5
"4126","Ruby","2010-01-09",2742,368,36,81630,23593,0.0155978468189717,0.0335905916942301,2010,1
"4127","Ruby","2009-05-20",36315359,16765473,4630,36403708,16781620,0.999037816372913,0.997573076896452,2009,5
"4128","Ruby","2011-08-16",2148,207,62,362913,35733,0.00579296448660902,0.00591877392102239,2011,8
"4129","Ruby","2008-11-22",3281,903,43,3570,934,0.966809421841542,0.919047619047619,2008,11
"4130","Ruby","2011-08-29",195833,78762,666,273260,109268,0.720814877182707,0.716654468271975,2011,8
"4131","Ruby","2010-05-07",1742,220,52,82192,12205,0.0180253994264646,0.0211942768152618,2010,5
"4132","Ruby","2010-07-12",491,128,28,431101,114443,0.00111846071843625,0.00113894423812517,2010,7
"4133","Ruby","2008-10-12",3130,393,24,3157,402,0.977611940298508,0.99144757681343,2008,10
"4134","Ruby","2010-12-13",287,43,10,103887,10118,0.00424985174935758,0.00276261707432114,2010,12
"4135","Ruby","2008-06-20",82206,14981,71,134681,34286,0.436942192148399,0.610375628336588,2008,6
"4136","Ruby","2012-02-19",2323,1224,835,41140,11432,0.107067879636109,0.0564657267865824,2012,2
"4137","Ruby","2009-09-17",5376,2743,50,10777,3464,0.791859122401848,0.498840122483066,2009,9
"4138","Ruby","2012-01-01",372,291,212,49249,3517,0.0827409724196759,0.00755345286198705,2012,1
"4139","Ruby","2009-12-19",257,143,88,30803,4640,0.0308189655172414,0.00834334318085901,2009,12
"4140","Ruby","2012-02-22",4472,1774,1026,59946,35373,0.0501512453000876,0.0746004737597171,2012,2
"4141","Ruby","2009-05-16",1517,183,11,1716,209,0.875598086124402,0.884032634032634,2009,5
"4142","Ruby","2011-05-31",705,405,141,1013676,127716,0.00317109837451846,0.000695488499283795,2011,5
"4143","Ruby","2010-06-19",16092,3006,57,233175,35044,0.08577787923753,0.0690125442264394,2010,6
"4144","Ruby","2009-05-13",499,81,7,2361,462,0.175324675324675,0.21135112240576,2009,5
"4145","Ruby","2008-09-05",18109,827,42,18292,891,0.928170594837261,0.989995626503389,2008,9
"4146","Ruby","2011-09-01",2704,1018,178,144491,27163,0.0374774509442992,0.0187139683440491,2011,9
"4147","Ruby","2011-02-22",982,195,61,72001,17592,0.0110845839017735,0.0136386994625075,2011,2
"4148","Ruby","2009-12-17",23354,3978,81,2772829,265998,0.0149549996616516,0.00842244509127681,2009,12
"4149","Ruby","2011-11-16",521,338,255,151672,27496,0.012292697119581,0.0034350440424073,2011,11
"4150","Ruby","2009-01-01",1581,222,9,2258,402,0.552238805970149,0.700177147918512,2009,1
"4151","Ruby","2010-09-22",831,208,126,693590,96065,0.00216520064539635,0.00119811415966205,2010,9
"4152","Ruby","2009-11-22",3471,1427,48,155853,34126,0.0418156244505656,0.0222709861215376,2009,11
"4153","Ruby","2011-03-18",11449,1402,137,46689,6705,0.209097688292319,0.24521835978496,2011,3
"4154","Ruby","2008-04-20",2006,425,32,3188,551,0.771324863883848,0.629234629861982,2008,4
"4155","Ruby","2009-02-08",10266,2683,40,10401,2733,0.981705085986096,0.987020478800115,2009,2
"4156","Ruby","2009-11-10",12083,1428,50,22724,4434,0.322056833558863,0.531728568913924,2009,11
"4157","Ruby","2009-04-19",669,134,9,1777,349,0.383954154727794,0.376477208778841,2009,4
"4158","Ruby","2010-08-09",273,113,15,37658,6190,0.0182552504038772,0.00724945562695842,2010,8
"4159","Ruby","2010-08-01",1038418,210931,363,1044227,211959,0.995150005425578,0.994437033327045,2010,8
"4160","Ruby","2011-03-31",2962,441,34,35103,9985,0.0441662493740611,0.0843802524000798,2011,3
"4161","Ruby","2009-07-13",12641,865,44,54153,11932,0.0724941334227288,0.233431204180747,2009,7
"4162","Ruby","2010-08-07",1271,253,17,16081,1756,0.144077448747153,0.0790373732976805,2010,8
"4163","Ruby","2010-05-04",7040,1738,127,103951,13032,0.133364027010436,0.0677242162172562,2010,5
"4164","Ruby","2010-06-12",2834,659,34,63288,8428,0.0781917418130043,0.0447794210592845,2010,6
"4165","Ruby","2010-06-22",13852,3387,74,771422,82970,0.0408219838495842,0.0179564492586418,2010,6
"4166","Ruby","2011-05-21",286,101,28,35463,3739,0.0270125702059374,0.00806474353551589,2011,5
"4167","Ruby","2009-09-21",790,121,9,175315,26548,0.00455778213048064,0.0045061746000057,2009,9
"4168","Ruby","2010-04-21",21921,3877,68,111151,20515,0.188983670485011,0.197218198666679,2010,4
"4169","Ruby","2009-03-20",2696,451,14,3085,525,0.859047619047619,0.873905996758509,2009,3
"4170","Ruby","2010-05-31",329,113,23,19891,3887,0.0290712631849756,0.0165401437836207,2010,5
"4171","Ruby","2011-12-18",283,202,155,23906,3521,0.0573700653223516,0.0118380322931482,2011,12
"4172","Ruby","2009-03-26",240,10,6,1629,377,0.026525198938992,0.147329650092081,2009,3
"4173","Ruby","2012-01-20",52694,4006,660,135198,20356,0.196797013165651,0.38975428630601,2012,1
"4174","Ruby","2011-08-20",452396,57602,466,575730,67574,0.852428448811673,0.785778055685825,2011,8
"4175","Ruby","2009-10-02",129,42,3,49236,8752,0.00479890310786106,0.0026200341213746,2009,10
"4176","Ruby","2010-04-23",60182,8243,186,106762,12828,0.642578734019333,0.563702440943407,2010,4
"4177","Ruby","2009-03-03",573,112,12,156102,22584,0.00495926319518243,0.00367067686512665,2009,3
"4178","Ruby","2011-02-18",2891,388,64,231608,80438,0.00482359084015018,0.0124822976753825,2011,2
"4179","Ruby","2009-10-09",528,126,4,10419,1511,0.0833884844473858,0.0506766484307515,2009,10
"4180","Ruby","2010-03-08",27511,4952,88,39085,7783,0.636258512141848,0.703876167327619,2010,3
"4181","Ruby","2011-10-20",1076,497,213,102692,14782,0.0336219726694629,0.0104779340162817,2011,10
"4182","Ruby","2011-11-14",2237,495,167,140383,13329,0.037137069547603,0.0159349778819373,2011,11
"4183","Ruby","2010-02-04",2238,273,67,29260,5973,0.0457056755399297,0.0764866712235133,2010,2
"4184","Ruby","2008-09-23",216,23,3,4963,1570,0.0146496815286624,0.0435220632681846,2008,9
"4185","Ruby","2011-07-25",1884,291,115,235528,35785,0.00813189884029621,0.00799904894534832,2011,7
"4186","Ruby","2010-07-01",1137,160,25,7951,1391,0.115025161754134,0.143000880392403,2010,7
"4187","Ruby","2009-03-05",296,58,3,157918,46574,0.0012453300124533,0.00187439050646538,2009,3
"4188","Ruby","2012-03-16",4156,2871,3439,36095,20618,0.139247259676011,0.115140601191301,2012,3
"4189","Ruby","2012-02-01",5257,1426,505,102202,18444,0.0773151160268922,0.0514373495626309,2012,2
"4190","Ruby","2010-01-18",6064,957,29,184252,21916,0.0436667275050192,0.0329114473655646,2010,1
"4191","Ruby","2010-11-15",8818,819,76,27696,6796,0.12051206592113,0.318385326400924,2010,11
"4192","Ruby","2011-10-05",1999,677,133,124241,21330,0.0317393342709798,0.0160896966379858,2011,10
"4193","Ruby","2009-07-14",174,22,3,602,134,0.164179104477612,0.289036544850498,2009,7
"4194","Ruby","2011-05-16",139,67,54,81449,15201,0.00440760476284455,0.00170658939950153,2011,5
"4195","Ruby","2010-04-15",1506116,329619,657,1641217,355996,0.925906470859223,0.917682427125724,2010,4
"4196","Ruby","2010-08-27",4771,526,41,59657,18989,0.0277002475117173,0.0799738505120941,2010,8
"4197","Ruby","2011-07-12",1134,327,208,351168,53955,0.00606060606060606,0.00322922361946419,2011,7
"4198","Ruby","2011-02-14",109051,11940,212,294679,35418,0.337116720311706,0.370067089952117,2011,2
"4199","Ruby","2011-09-19",12091,1473,276,45333,13943,0.105644409381051,0.266715196435268,2011,9
"4200","Ruby","2009-04-27",776,133,3,40763,6131,0.0216930353938999,0.0190368716728406,2009,4
"4201","Ruby","2010-08-16",5168,147,24,110803,24571,0.00598266248829921,0.046641336425909,2010,8
"4202","Ruby","2008-01-28",46914,7823,53,46914,7823,1,1,2008,1
"4203","Ruby","2008-07-12",4,0,2,254,128,0,0.015748031496063,2008,7
"4204","Ruby","2010-06-28",13773,3101,111,274030,54855,0.0565308540698204,0.0502609203371894,2010,6
"4205","Ruby","2009-11-12",10129,896,22,11768,1196,0.749163879598662,0.860723997280761,2009,11
"4206","Ruby","2008-02-21",34485,7434,40,34486,7434,1,0.999971002725744,2008,2
"4207","Ruby","2010-04-09",298,132,11,23508,4697,0.0281030444964871,0.0126765356474392,2010,4
"4208","Ruby","2012-03-06",4787,3015,2263,80120,22304,0.135177546628407,0.0597478781827259,2012,3
"4209","Ruby","2008-06-21",14171,2803,57,14355,2839,0.98731947868968,0.987182166492511,2008,6
"4210","Ruby","2010-10-15",9249,1192,76,120228,24404,0.0488444517292247,0.0769288352130951,2010,10
"4211","Ruby","2009-03-16",1285,191,18,5127,1018,0.18762278978389,0.250633898966257,2009,3
"4212","Ruby","2012-03-15",7811,4324,4706,137444,36870,0.117276918904258,0.0568304182066878,2012,3
"4213","Ruby","2008-06-04",2720,520,13,2720,520,1,1,2008,6
"4214","Ruby","2010-05-18",1207,205,13,32933,5596,0.0366333095067906,0.0366501685239729,2010,5
"4215","Ruby","2008-03-19",99,10,3,99,10,1,1,2008,3
"4216","Ruby","2011-06-03",8586,998,142,656856,80596,0.0123827485234999,0.0130713581058862,2011,6
"4217","Ruby","2011-02-17",16756,2352,106,347814,38814,0.0605966919152883,0.0481751740872995,2011,2
"4218","Ruby","2009-08-05",12955,1822,21,53283,8692,0.209618039576622,0.243135709325676,2009,8
"4219","Ruby","2009-12-24",7093,411,34,363243,52557,0.00782008105485473,0.0195268731950788,2009,12
"4220","Ruby","2008-08-11",1936,262,4,2009,302,0.867549668874172,0.963663514186162,2008,8
"4221","Ruby","2009-01-20",12843,1660,24,76453,7982,0.207967927837635,0.167985559755667,2009,1
"4222","Ruby","2010-12-12",2062,1207,50,35227,10782,0.111945835652013,0.0585346467198456,2010,12
"4223","Ruby","2009-12-03",7708,1205,50,10076,1673,0.720263000597729,0.764986105597459,2009,12
"4224","Ruby","2008-06-10",1871,216,16,9230,1129,0.191319751992914,0.202708559046587,2008,6
"4225","Ruby","2011-11-21",37543,5855,713,57122,11597,0.504871949642149,0.657242393473618,2011,11
"4226","Ruby","2011-05-20",4924,845,78,167536,34998,0.0241442368135322,0.0293906981186133,2011,5
"4227","Ruby","2008-11-18",9013,2909,49,132604,58463,0.0497579665771514,0.0679692920273898,2008,11
"4228","Ruby","2009-01-03",15607,1802,29,34223,8097,0.222551562307027,0.456038336791047,2009,1
"4229","Ruby","2010-12-05",338,80,11,132469,16090,0.00497203231821007,0.0025515403603862,2010,12
"4230","Ruby","2010-08-12",1010,626,38,24064,3362,0.186198691255205,0.0419714095744681,2010,8
"4231","Ruby","2010-11-17",75311,15024,202,119749,26562,0.565620058730517,0.628907130748482,2010,11
"4232","Ruby","2011-06-17",338,132,42,93861,11000,0.012,0.00360106966684779,2011,6
"4233","Ruby","2011-04-06",767,251,94,947955,127555,0.00196777860530751,0.000809110137084566,2011,4
"4234","Ruby","2009-09-14",9587,1583,47,16849,2937,0.538985359210078,0.568995192593032,2009,9
"4235","Ruby","2010-05-28",3146,1034,45,37745,7066,0.146334559864138,0.0833487879189297,2010,5
"4236","Ruby","2010-12-15",40931,15056,213,291540,50783,0.296477167556072,0.140395829045757,2010,12
"4237","Ruby","2011-06-23",23641,6387,193,51853,13356,0.478212039532794,0.455923475980175,2011,6
"4238","Ruby","2010-05-15",16787,2028,43,19242,2593,0.78210566910914,0.872414509926203,2010,5
"4239","Ruby","2010-12-03",303,77,23,118330,21100,0.00364928909952607,0.00256063551085946,2010,12
"4240","Ruby","2009-02-23",15906,3672,33,16999,3838,0.956748306409588,0.935702100123537,2009,2
